id	text_a	text_b	label
4738	要么就别搞减价，减价就给我减东西，汤都喝完了都没有看见一块肉，也是醉了	None	0
6643	量是真心不敢恭维哇	None	0
1728	有点辣，送来时有点凉了，其他还好	None	1
3257	速度略慢了	None	1
2677	有点凉，吃到几口有淡淡糊味的，其他的都很好。	None	1
4989	写的是12点送，11点就给我打电话说到了，在上课取不了，12多点又来的，之前订的外卖都能送上楼，这个不给送，下课到楼下取的，肉卷的味道倒是可以！	None	0
1237	味道比以前有改善！	None	1
5001	晚了一小时，面太辣，没纸巾和小咸菜	None	0
7079	除了咖啡，菜单上的餐点都告诉说没有，要加钱换别的。星冰乐连吸管都没给。。。	None	0
3638	送餐速度快，师傅态度真好	None	1
7307	卖家态度挺好，只是这蛋糕，我及其不满意，本来女儿过生日，我不在挺愧疚的，订了个蛋糕送她，可是亲戚朋友品尝蛋糕时，所谓的彩虹蛋糕，色素弄在手上洗都洗不掉，这还敢吃麽？结果大家也都是象征性的舔了一下，还感觉味道怪怪的！全部扔掉～唉，女儿也不高兴了，我心里更是愧疚的要命！卖家拜你所赐，绝对没有下一次了！	None	0
6583	垃圾,三个小时才到	None	0
2153	就是很好～～～～	None	1
1072	不错不错，速度很快	None	1
6552	一直没送到，打电话问说可能单子丢了！！重新做了送来的	None	0
3805	还好吧。肉倒是挺足的，就是皮儿有点干。皮蛋瘦肉粥好喝，但是碗送来的时候裂开了，很多都漏了，可惜。	None	1
6284	点了两份饭就给了一盒米饭，送餐小哥打电话根本不知道他在讲什么！	None	0
3133	超快超好！感谢感谢！	None	1
702	卷饼不错,就是有肘子有点肥	None	1
464	很好，一如既往地快，好吃	None	1
2059	快递小哥很快就送到了！赞！水煮牛肉肉质鲜嫩，辣的恰到好处，也很入味。不错，挺好吃的！	None	1
455	太贵了，不是想象的那么好吃，还可以吧，一般。	None	1
7724	配料太多，味道一般	None	0
6483	今天真是见识了，如此好的天气，送餐竟然能用了一个半小时。菜品也一般，皮蛋粥太咸了，鸡肉卷里一堆鸡皮，太令人失望了。	None	0
675	味道还行，但是送得好慢	None	1
2133	多次购买！赞	None	1
1285	特别快!味道也好	None	1
6864	去过店里吃，味道非常好。但外卖的质量，和店里似乎就不是一种东西……,点的咖喱皇海鲜，咖喱水水的，一点也不浓稠，也不香。海鲜，主料是蟹肉棒（人造那种）有一个青口，2，3个并不新鲜的极小的虾仁。,很失望很失望！	None	0
6791	面都坨成一起了，建议点面的及时送，不像米饭	None	0
7069	太慢了！东西都凉了！起送价还涨了，很多的套餐都不能送因为没有到起送价。	None	0
134	送餐很快！服务不错！	None	1
5217	饼子里卷的肥肉太多	None	0
885	很好,就是送货太慢	None	1
3795	下雨了，感谢送餐员	None	1
1885	大份太大了	None	1
6584	菜品太差了，和官网订的套餐天壤之别	None	0
2376	配送时间稍微晚了几分钟，但没关系，送餐的叔叔人很好，卷饼用锡纸包装，同事还以为是韩国快餐店的紫菜包饭，饼皮很筋斗，香菇鸡肉的夹料也很足，盒饭里面菜少了一些，但味道还不错。一个中号卷饼配一个盒饭，我觉得正好，	None	1
6088	越来越难吃，竟然有一大块盐在饭盒里，豆腐脑缺没放盐	None	0
3406	好吃，荤素比例很好	None	1
341	挺好的，豆浆很好喝～～～	None	1
861	快递很快，态度好，赞	None	1
4252	分量少，不好吃，定了好几份，同事都说不好吃	None	0
7884	排骨咸的要命，简直没法吃。牛肉面更咸了。都可以飞上天了。再也不想吃第二次了。	None	0
3273	今天真是超级快，感觉刚下单就送到啦哈哈哈	None	1
508	快递给力,煎饼给力,会一直点餐	None	1
6406	第一次用感觉太差了，比在店里吃少了一半的量	None	0
6388	1谁家干锅土豆片放肉？你们厨师在他么蓝翔还是新东方学的？懂不懂常识？,2,、1小时45分钟的送餐时间谁受得了？你们是请乌龟给送的餐吗？	None	0
6417	有虫子,在外面,哎	None	0
2538	东西还可以，但是没有在店里吃的好吃	None	1
282	炒菜需时间较长，配送小伙提前电话提示，细心！赞一个！	None	1
6502	特别慢！！！送餐态度还很差！等了一个多小时，说了一句你们也太慢了吧！人家说那没办法餐厅太忙！卧槽餐厅忙怪我喽，一直说快到了快到了！到不了就到不了我也不用一直在楼下坐着啊！千万别定这家！！！味道还一般！就是便宜	None	0
7934	烤肠忘给了	None	0
6739	卖家态度很差,直到一点我上班才送到。直接影响我吃饭,。电话催单态度很恶略,嫌我打电话催单。送不过来外卖就不要接单。耽误别人用餐,影响正常工作	None	0
4881	自己系统问题误了时间，还义正言辞，一点责任没有……呵呵	None	0
487	很快，很好吃，就是优惠力度再大点就好了，或者价格在便宜点	None	1
1021	好吃！卫生！周到！	None	1
4895	小炒肉饼太辣了，配送慢，还没给带发票	None	0
4305	强烈投诉！！！！！！！鸡肉都是碎头！！都是！！！！！！！！和第一次定完全不一样！点大份送来的却是一盘散沙！！明显比第一次给的少太多！！！就连米饭都不满，店家你至于吗？！？更可气青笋不到10片还都切的跟芹菜似的～回头客就是被坑！慎重吧！！！！！我是不会再点啦！！！！！坑人啊！！！！！！！	None	0
1032	非常喜欢味道不错，辛苦了！	None	1
5752	量不是很大,一把人还凑合	None	0
2349	菜味道一般，南瓜粥好喝	None	1
1914	好吃！速度！包装也有品质，不出家门就能吃到餐厅的味道！	None	1
6008	送餐很慢。。。	None	0
4723	纯素蔬菜拌饭里面为什么会有肉！！！什么叫纯素啊，哎呀，素食主义者受不了了啊！！1！！！	None	0
373	包装服务都很好～也很正规的一家外卖～就是本人不太喜欢甜面酱的口味～下次不会选这个了	None	1
4762	韩餐做得像川菜，牛肉汤油得不能喝，量也比实体少很多,送餐时间久得太久了，1个半小时，唉。	None	0
5041	送餐特别慢,没给我发票	None	0
893	总体很好，不过满百送的可乐呢？怎么没见到？	None	1
7681	服务没问题，但是不好吃…	None	0
5478	你家送饺子不给醋的？有常识没？配送员也是没脑子？不知道给要一包？	None	0
2899	一个多小时…还好当初也不是抱着快点到的希望定的	None	1
6772	真的是不好吃，但是师傅送餐还比较快	None	0
2468	东西好好吃,就是速度好慢,说是十一点多送到,结果十二点多才送到	None	1
3957	菜品美味,服务一流！	None	1
1474	好吃有点慢	None	1
3183	很不错，服务非常好，很认真	None	1
1134	很好吃，就是量少了一点，男生可能吃不饱	None	1
1414	特别棒，煎饼很好吃。	None	1
2560	饮料好喝，送餐也神速。	None	1
2043	送餐很给力！上次点餐留言说可乐换豆浆，谁料这次竟记住了这事！不得不再赞一次！同时看到有人抱怨送餐速度的问题，作为一个旁观者而言，我只想说，送餐员不是宇航员，电动车不是火箭，你住在火星非要享受住地球人的用餐待遇，怎么可能？我之所以选这家，首要原因是近，万万没想到，从此停不下来了！竟爱上了这个味！	None	1
7798	送餐太慢，没有给我打5折	None	0
7836	实在很一般，干死了，不好吃	None	0
6846	我想说的是，正如评价说的，一点都不好吃！一送来，整个家都臭了，还有那个酸笋太难吃了！！！以前在桂林米粉吃的超好吃！这个一点酸味没有，而且感觉快坏了	None	0
2428	味道不错，送货按时，很好。	None	1
3062	非常好吃……披萨味道正	None	1
1156	大过年的辛苦了	None	1
4784	味道不错，送餐时间不敢恭维	None	0
7327	南瓜粥已经酸了，天气热，应该注意食物保鲜啊...	None	0
4381	送到的时候完全凉透了。。。。	None	0
3173	快递很靠谱哦～～不错	None	1
7575	都没有送到,还让我评价18:40订的,20点都没有看到饭~~~	None	0
6889	送餐慢还提前点送到，明明影子还没见到就被已送达	None	0
3685	送的特别快	None	1
359	非常好，送餐大哥很可爱。	None	1
1772	没送王老吉	None	1
2881	有点慢～～～送餐时间不稳定	None	1
3735	尖椒土豆丝盐放少了	None	1
6973	太慢，正一味订了好几次了就是慢。接不了这么多单，就暂停下啊，太耽误事儿了	None	0
646	好吃又便宜	None	1
4633	送餐太慢了12点29点的餐，预计13点16送到。14点才收到。等了90多分钟。和合谷是快餐又不是现做怎么这么慢呀。而且这个店距离我家也不远撑死了最慢30分钟也就到了。中途我给店里打电话他们一直就是快了10分钟就到。我都等了多少个10分钟了！！！不能因为我把钱已经支付了就这样慢吧。希望有个可以监督的制度，这样能很好的督促店家。	None	0
6325	鸡腿饭一般，和想象中差距挺大，不是很推荐	None	0
3472	非常非常非常好	None	1
947	超喜欢吃豆腐脑和煎饼	None	1
5430	配送员送来的时候洒了很多	None	0
3229	送餐姐姐服务特别好，耐心友善，赞赞	None	1
7713	订单上有饮料，送来的却没有.菜一般，送饭一个小时左右	None	0
7203	一般都是四个菜，今天变成了三个菜，菜品下降，有点失望	None	0
4968	很难吃，还吃到紫色的塑料东西，恶心	None	0
5689	速度有点优化，其他挺好	None	0
6769	突然收配送费了，不习惯	None	0
5513	味道没说的。但是配送员是特么骑马来的吗？？付的venti的钱喝的tall杯的量？？洒的我也是醉了	None	0
2175	早餐首选，快递小哥准时	None	1
4240	等了136分钟，催了无数次，要不是脚崴了走不了路我早就不要了。	None	0
7462	价格不便宜，外卖包装太简陋，饭的量也非常少。	None	0
7817	等了两个半小时。。。	None	0
2885	送的还是很快的，店家也熟悉，就是不知道怎么选辣不辣	None	1
6903	点烤鸭居然没有鸭饼和甜面酱，而且也没说明。真是醉了	None	0
3960	配送服务很好。味道很正。	None	1
6137	米饭里有一只蟑螂，让人怎么吃	None	0
3840	送外卖的小哥不认路啊，等的有点久啊	None	1
2859	已经养成习惯在他们家订饭	None	1
4133	餐盒变形，内外全是菜汤子，影响食欲。	None	0
3108	一个小时送到的，很好吃，但是点了平菇怎么没给	None	1
7585	慢了半小时	None	0
3231	被骗了感觉，就一个卷饼，特别小，但还好送了可乐啥的，。	None	1
5515	沙拉恶心死了都成泥了快递竟然还没有零钱	None	0
105	挺好，速度快	None	1
6177	员工素质差，不虚心接受评价，认真改正，还给客户半夜三更打电话骚扰，还记录了认真给他们做出评价的客户，还打电话说一些不侮辱性的语言，还给客户发送黄色图片侮辱客户，太差了。没见过比这个餐厅素质更差的餐厅。有这样的员工迟早会关门大吉。	None	0
2068	送得特别特别快！嗖一下出现在我面前，哈哈	None	1
5099	差评！没见过比这更慢得外卖，差评！而且还难吃。！	None	0
7254	整整晚了一个小时送到，非常生气，以后再也不定这家饭了	None	0
1468	送餐小哥又帅态度又好	None	1
1739	不错哦，感谢百度骑士！	None	1
4536	吃的我晚上呕吐到11点。肯定有问题。	None	0
6100	米里有石籽，硌到牙了。。。	None	0
1022	送餐骑士太赞啦～送来的太及时啦～赞	None	1
5717	微辣的黄焖鸡是特辣，五香的排骨是微辣，难道是我点的不够清楚？	None	0
6091	漏给了,2个半小时之后才拿到外卖,百度外卖真心渣	None	0
4478	等了快2小时！饭盒还烂了！送餐服务还差！	None	0
1935	外卖小哥人非常好！当然味道也很不错，推推推！	None	1
1449	本次订餐很愉快！	None	1
7687	太坑了，这是有史以来最坑的一次，饭加菜还没半碗，说什么在线支付满多少减多少也没有，原价照收，坑，估计以后再也不会吃了	None	0
1217	餐送到门门口，态度很好，包装很棒卷饼用锡纸包着，味道很棒，之后还会买	None	1
1089	还可以，经常订，省事	None	1
1635	地道的碱面牛肉面，好想念的家乡的味道	None	1
3332	小黄鱼贴饼子根本不是贴饼子，，炸窝头！都黑了！什么玩意！糊弄人呢！！！	None	1
6826	送餐快,饭也挺好吃的,就是饭和菜量比较少,能再多点就完美了	None	0
4822	太慢，送来以后汉堡都快烂了，而且薯条也皮了	None	0
5842	点了5串羊肉串，量少的可怜。和在店里吃的不一样	None	0
4653	很小份，有点贵	None	0
7001	米饭少的可怜，汤里没有几根牛肉，还老到嚼不动，剩下的就是豆芽、粉条和蕨菜干，口感可以想到吧，粗纤维绝对够量！太失败了！	None	0
6154	送餐人和餐厅之间应有协调。送餐人十五分钟内取不了餐，餐厅就先別准备。这次订餐系统显示送餐人员19：36赶往餐厅取餐，实际20：42才到达，送到我家的面条、卤肉饭、肉加馍都是凉的。	None	0
717	很大！吃的好饱	None	1
1395	味道不错，送货快	None	1
692	挺好的，优惠力度大，送餐准时	None	1
2975	速度快，质量高，很好	None	1
944	大冷天，送餐员辛苦了	None	1
5047	太慢了！青椒太多！	None	0
5698	我要的霸王鸡条,可给我拿的是炫辣退保	None	0
255	好好好！！！	None	1
939	好吃，很赞	None	1
2486	芋圆小丸子不甜～希望下次甜一点，真的没什么味道	None	1
2465	饼不错,粥有点凉了,送餐最快的一次~	None	1
1996	很棒，也很快，快递小哥很有礼貌	None	1
5929	差评！一点菜没有，咖喱猪排饭一点咖喱也没有，只有两块土豆。送餐时间一个小时！催了三次！评价这个界面的送餐时间也是虚假的，根本不是真正送到的时间！	None	0
6645	送的太慢了，送餐员连路都不认识。	None	0
2417	这个好吃，大赞	None	1
6412	味道差点意思，汤还撒了点，不过送餐小哥还是辛苦了	None	0
2071	上次说错了，培根味道一般、美式密肉的好吃，真的鲜榨果汁！	None	1
2563	百度骑士很给力！菜品还可以！	None	1
5522	皮蛋瘦肉粥点了两份送了一份。撒的袋子里都是。	None	0
1760	非常好，包装很仔细！卷饼用锡纸包着，过了半小时再吃依然热着	None	1
5961	感觉味道没有之前吃的那么好，送来的时候汤都洒了	None	0
7216	米饭再多一点，就更好了。	None	0
7819	百度外卖送楼门口各种推辞不想上来。说了不要太辣其实做的很辣,虽然是辣子鸡丁其实也可以微辣。鸡肉味道不太对。希望不会拉肚子。一	None	0
3939	快递小哥很赞,这么冷的天辛苦了	None	1
2291	吃的很好，味道不错。但是第一个配送员实在太差了，比我预定的时间早到了一个小时，我不在家没法领取，对方居然态度恶劣，还挂了电话	None	1
4786	猪耳朵又碎又咸，不建议点	None	0
5696	点了薯条没送过来，又跑了一趟才送到。可是时间太长不想吃了。送过来的汉堡都压扁了	None	0
4137	味道很一般，比老车记差远了	None	0
2335	美团不能送，果断换百度，很快就到了，师傅辛苦，谢谢。	None	1
3513	第一次吃！很不错！	None	1
822	没有想到鸡柳沙拉里面有那么多沙拉酱，我本来就感冒了不想吃太腻的，没想到还是吃了。。。	None	1
6356	不解释，时间真快	None	0
1586	给了两袋辣椒酱好开森,但是勺子断了,太不抗用了,虽然我也没怎么期待吧	None	1
4483	下次能送早点就好啦,快饿过劲啦	None	0
5972	时间太长，并且泡菜汤没有米饭	None	0
6125	下单一小时后未送到，电话送餐员.称接单太多，没时间取。让我自己电话客服解决。之后致电2次客服后，才派第二个人送。冒冒失失的什么都不知道。送到披萨凉透。可笑的是客服电话追踪：第一个外送员出车祸了，给你带来不便，请谅解。第二天退半价的金额到银行卡。你们就是这样诅咒快递员的啊。嘴太损了。难道实事求是这样难做到吗？	None	0
6508	16：41才接到电话，16：45才送到！居然显示16：35已送到…	None	0
5811	网页标明20起送，打电话来说要28才能起送，取消订单,再次下单还是被取消订单,且打电话来的服务员态度极差！！！！！！！！！！	None	0
3373	收到，很快，包装好精致，还没有吃，闻起来很香	None	1
619	很好，送来的时候披萨还是烫的，送餐员很用心。	None	1
2998	特别准时服务态度超级好	None	1
882	说实话，味道没图片看起来好吃	None	1
1397	有点慢，其他的还好	None	1
6080	薯条没给番茄酱	None	0
6458	餐也没收到！真心差	None	0
2540	非常好，很满意。好好好好哈。	None	1
5892	送达的时间是三点之前的，但是送到了之后的小蛋糕卖相实在不敢恭维，只能说败絮其中，小蛋糕居然是反扣着的	None	0
3407	送餐员的态度真的特别特别好！而且这次速度特别快，煎饼的味道就更不用说了	None	1
5203	还算不错吧，一般般	None	0
6505	订了一份餐，1个半小时才送，本来和同事一起定的，只送了一份，还说让我们自己联系，没见过这么差的送餐	None	0
7397	皮蛋瘦肉粥里没有皮蛋和瘦肉	None	0
2299	非常好，很喜欢，包装很精致	None	1
4403	菜里竟然有不知道是锅,还是,盘子的碎片,太过分了！！！！	None	0
1860	豆腐脑很好喝，煎饼果子也不错，网上订餐超级便宜	None	1
1764	送餐早一点就好了。	None	1
915	非常划算又好吃	None	1
126	饭菜一般，快递不错，赞一个	None	1
5147	熘肝尖儿没有味道…很难吃。菜花备注说少辣、结果辣的要死。	None	0
4182	不好吃还晚点！	None	0
23	不是说好送王老吉吗？为什么没有？这样不好吧……	None	1
7633	菜好吃，但是百度外卖速度差到两小时才去取菜	None	0
7814	送外卖的脑残，说好了南门，送到东门，害我等半天等不到人，打电话让他送回东门，居然说找不到，路都分不清你还送啥外卖，更何况你是人，不会问吗？难道你是猪吗？	None	0
4499	好咸好咸好咸，两份菜下肚估计吃掉了2量油1量盐，虽然盐是属于腊肉的但油是属于肥肉的。不过咸到这个程度我也是醉了。送餐大叔态度很好。	None	0
1424	地址写错了，6楼，爬了两次给回来的，小哥人很好	None	1
5313	太尼玛难吃了，垃圾垃圾	None	0
6022	拜托你们给每个饼涨两块钱多请几位送餐师傅行么，我定了三次饭了，每次都是提前一两个小时订，最早的一次迟到一个小时送过来，你们都是睡醒了午觉吃午饭么	None	0
1497	非常感谢！辛苦陈骑士啦！	None	1
3575	好吃！就是皮蛋粥有点儿太稠了…差点把锡箔纸吃进肚子里！呜呜…	None	1
4476	卤蛋点了没送！	None	0
2687	挺好得。买完了皮蛋瘦肉粥还给我打电话问问要不要南瓜粥。赞	None	1
6814	石锅拌饭量很小而且不好吃，蔬菜沙拉只有蔬菜连料包和沙拉酱都没有，完全没有味道。	None	0
7542	味道实在是差强人意！	None	0
6948	送餐员给我打电话比较粗鲁	None	0
336	很好，超值	None	1
6171	除了米饭不好吃其他都还行	None	0
6587	说实话也不会再点了！因为菜量基本比实体店少了一半，实体店两个人点这些吃剩下打包的都比我今天点的一个菜多！十分不满意！差评！差评！	None	0
6002	菜都没放盐，一点味道也没有，饭太烂了，水水的，还有一股奇怪的味道	None	0
7726	真怀疑是不是给我送错了，没吃过这么恶心的饭……除了荷包蛋和米饭，真的难以下口！！	None	0
4153	送的面食，就提前确认好位置嘛，送了一个小时，要客户一遍遍催，面放一个小时基本就不能吃了。服务态度还行，但经验还得加强	None	0
6799	我没有吃到，还已完成	None	0
845	非常好，快递小哥很辛苦，赞一个！	None	1
1640	好吃不贵还可以送到楼上，绝对好评	None	1
1955	太香了，太大了，全是肉，嘴唇都撑裂了	None	1
3342	最爱青城家的饭菜～如今终于可以外卖啦～带娃来不及做饭时首选青城～主要是吃的放心，很干净，菜的味道有家的感觉，老板人特别好，这也是老店如此火的原因，希望能出些新的菜品哈哈！	None	1
4249	最崩溃的是时间，近两小时才到，伤不起，味道不难吃，牛肉吃出京酱肉丝的感觉，量中等	None	0
4299	没发票，乱收费，订单没到就被完成了	None	0
4151	等了快四小时。四点一刻订餐，多次催单，八点多到了，还是凉的。卖家送了王老吉。但是吃凉的还是不开心啊。	None	0
3011	价格太划算了,买了三个水果盒,一杯豆浆,两个煎饼,才¥28。食物好吃干净,水果新鲜,葡萄粒粒饱满结实,桂圆大粒,煎饼飘香。,这么大雨,大暴雨啊,真的很感动,谢谢送餐大哥,您辛苦了！！！	None	1
962	第一次吃鸡米饭超级好吃！送餐也超快！	None	1
2004	饭很好吃，一直吃眉州东坡	None	1
3948	东西很不错，就是没有开发票，说是改天再给开。	None	1
642	小哥态度特别好，送的很快	None	1
4885	里面有泥块，整个都没法吃了……	None	0
7125	好难吃。。除了难吃再无别的	None	0
801	这个比那个肘子味道好多了	None	1
6972	备注了放辣椒结果也没放，煎饼口味很奇怪，是甜的	None	0
2970	里面不是京酱肉丝的肉丝……肥,腻	None	1
6634	汤居然给我送来的是调料包让我自己拿开水冲	None	0
5962	点了宽粉,但是没放,点的饭里面没有米饭,另外加了六块	None	0
7792	慢，多远的距离，那么长时间	None	0
4074	楼上都懒得送直接给我取消订单也没解释也是醉了，下次不会再定了	None	0
7315	菜煮烂了，鸡肉很多都是骨头	None	0
6410	送餐速度很快很快，但这个土豆泥太难吃了！	None	0
5211	菜量少得可怜	None	0
283	我订的鸡丝面没给送筷子	None	1
517	送餐员王昭晖很努力，态度很好，好评	None	1
3833	送餐速度快，味道不错。	None	1
2875	好吃，撑！	None	1
1564	速度需提升，再接再厉	None	1
4375	我点的卤蛋没给我	None	0
7564	要的发票没有，餐具也不够，太差劲了，配送时间晚了半个多小时，饿死了都	None	0
3594	味道不错，,就是慢了点儿	None	1
7055	说好的套餐里面有可乐，结果没给我，上一次是没给豆腐脑？你们都是怎么配餐的？！	None	0
1169	这个披萨好肉啊	None	1
4326	本来订的午饭,最后变晚饭了,什么玩意！	None	0
1910	中份感觉男生吃不饱	None	1
6323	本来迟到了还自己点！！！	None	0
4612	这么点菜是几个意思？！气死了。一次比一次少，店家欺人太甚。	None	0
6672	根本没有看我的要求	None	0
3899	面很好吃，送餐也很快，谢谢送餐小哥	None	1
3522	提前送达，味道不错，再接再厉！	None	1
1550	辣酱面好呲，好吃	None	1
4193	太慢了，味道还不错，	None	0
3788	饭菜可口,感谢百度配送小哥这么冷的天送过来	None	1
3756	下单,你们弄重了害得我买了2份	None	1
3527	送餐大叔文质彬彬的：）拯救了快饿死的我。中午赌气没吃饭忍不住点了卷饼，吃一口，整个人都活了过来呀！	None	1
3112	除了慢,其他ok	None	1
4880	卷饼有点辣…倒是挺刺激的，蛮好吃～南瓜粥比较一般。送餐实在是慢！上一次就是因为慢取消了，这次还是超慢，而且也没有取餐送餐的状态，让人心里没底，希望改进吧！	None	0
2754	感谢寒冬送餐,您辛苦了,服务很好温柔	None	1
2159	有點慢呀…	None	1
4277	那个水果饮料，看着都恶心，上边漂着一层泡沫，一口没喝。送餐的只送到大门，自己取得。为啥你家送餐的都这么吊。	None	0
5976	唉,太慢了	None	0
263	时间将将赶上，差一点就饿肚子出门了，食物很美味，送餐小哥也很不容易，赞	None	1
769	很好,送餐员也很好	None	1
2600	凉面送来的时候有些软～但还是很好吃	None	1
2547	味道很正宗，量也很大	None	1
4813	最差的一次购物。送餐时间长，还送错了。打了十多个电话，耗费一小时才回来去餐，太差劲了	None	0
1911	很好吃，送餐速度非常快	None	1
2706	感觉是秒到啊	None	1
4494	写了要发票，结果不提供，东西量少，质量极差！	None	0
7227	超级慢,等待了107分钟,我吃着都会胃疼,饿过头了..,送餐员电话也不对	None	0
5160	一般吧，有点偏咸口	None	0
3428	嘿嘿把不错不错吧吧吧吧吧	None	1
6191	少送了一碗南瓜粥，发现了第一时间打客服，客服说给我反应，然后再无联系。粥不贵，饼也不错～但是服务太无语！	None	0
2052	很好吃，百度外卖很实惠	None	1
7749	为什么每次都送这么慢呢？还有这个水瓶已经被开过了是几个意思	None	0
3042	很香很美味,下次还会光顾	None	1
4525	十点半订餐，现在一点半还没送到，打电话不是占线就是不接，最后状态竟然变成已完成状态？	None	0
1963	配送速度，大雪天的，师傅很辛苦，就是鸡肉卷有点咸了。。。	None	1
2702	好评啊，配送速度超快，这大雾霾天的辛苦啦~	None	1
1923	味道好，就是忘给我餐具和纸巾了，豆腐脑没法用筷子吃呀	None	1
7944	送餐太慢了，东西都凉了	None	0
2985	粥跟卷饼都很好,配送也超快,我就想说一点不许就是,真尼玛辣	None	1
5579	慢，太慢！做不了外卖就不要接这个活儿！东西送来都凉了，厚厚一层油挂在边上，什么玩意儿嘛！！味道也一般，不会再买了，太差劲！	None	0
3310	纯素蔬菜卷，好多香菇，对不吃香菇的人来说，要疯了....	None	1
3895	把上次少送的给补上了，还给了小惊喜，很上心。	None	1
3659	送货神速，多谢吕师傅	None	1
6381	老板，这单根本没送到	None	0
4046	味道没店里的好。订单少送一个绿豆沙，发票的单子的价格也是错的，懒得再打电话，送了1个小时20分钟才送到，再也不吃他家外卖了	None	0
1767	按配送时间送的，而且有发票，挺好的。	None	1
1050	不错很好吃.就是边有点硬，饼也薄了点，味道不错馅料也好	None	1
6433	说了跟没说一样！不要奶油不要奶油！	None	0
2425	历时1个小时40分钟收到餐，而且超级难吃,总言之就是超慢超难吃，谁点谁后悔	None	1
1495	送餐及时，服务态度热情	None	1
5987	排骨饭油腻的很	None	0
725	送餐小哥很细心	None	1
3494	小哥很棒，态度很好，才还热着，很好!	None	1
608	送餐很快，肉很好吃，量还可以	None	1
784	还不错，就是米饭有点水…	None	1
5320	11:01订单成功，商家11:04确认，预计11:41到达，快递12:27才给我打的电话，那这样预计有什么用呀。多耽误事情，大热天的送来饭都凉了。差评	None	0
7053	送餐员态度很不好	None	0
4412	微辣还是比较辣的，味道不错，我定了一份鸡柳，说是上午没烧烤再换一份鸡柳，可只送来了一份，七块钱的事，卖家太马虎，需改进	None	0
6847	百度外卖应该叫蜗牛外卖！太慢了！送过来是凉皮里汤水都已经侧漏光啦！南瓜饼压大一圈！,就酱紫。	None	0
2528	送达晚了些，但是送了一瓶饮料，心情舒缓了些，好评	None	1
7603	差评！！！,送餐巨慢，味道很差，卷饼太厚，部分还没有熟，里面的肉根本没味道，酱很少。强烈推荐不吃！,南瓜粥也差，粥跟南瓜汁基本是分开的，对就是南瓜子泡在白粥的感觉，难吃。	None	0
2788	很好吃！很快！非常感谢！	None	1
244	没有满减,不定了哼哼哼	None	1
3061	好吃不错，有点辣	None	1
1327	服务很到位，及时联系客户	None	1
6851	送外地时间都够了，都快2小时了	None	0
5072	口味还可以，就是送餐太慢。离着挺近的，结果等了1个多小时。	None	0
2624	卷饼很不错，就是粥太淡了，应该咸一点。。。可能是我个人的口味。。。	None	1
449	百度的自送服务非常好，希望推广到每家店	None	1
1608	非常好。送的也特别快。棒棒哒！	None	1
350	一开始给送错了，要的肘子，给的蔬菜，不过还好，售后做的不错，又给补送了一份，不管味道好不好，起码态度不错，所以必须给个好评！！	None	1
7637	真心的难吃	None	0
4849	味道还行，拌饭的菜量太少啦	None	0
4846	我只想说以后不会在点了，就不说哪不好了，你们自己点点看看就知道啦！	None	0
881	不错，经常吃	None	1
2550	配送时间真让人无语了，不过大热天的送餐的老人家也很不容易，相互理解吧，下次别让我等三个小时就好	None	1
2890	味道不错，就是送晚了半个多小时	None	1
5270	鸡腿真的不如全素套餐好吃，不是想象的那种炸鸡腿，感觉山寨，强烈希望20元套餐回来！！	None	0
4551	真的是我吃过最难吃的毛血旺了没有之一...鸭血很明显不新鲜,毛肚有啥子,肥肠也没收拾,我从来没写过点评但这家实在是令人失望至极	None	0
6696	价格贵,东西不好吃,再也不会来了	None	0
4650	南瓜露是冰的...冰的！	None	0
7620	一勺一口姜，是不是把姜当蒜，放了2遍？	None	0
5462	真心太慢了～～～～	None	0
2949	年糕好辣，不是微辣，果汁是苹果汁，送过来的没有石榴汁，好像快过期了，沙拉怎么好多水	None	1
4128	下次一定不定了，什么都没有，换的黑森蛋糕根本就不是，以为大家没吃过是吧。	None	0
4818	涨价拉、就不想吃拉	None	0
7843	点错了！还没到	None	0
1816	整体不辣，粥的味道也可以，料很足	None	1
2865	非常好，速度快，态度好	None	1
4047	外卖慢的要死，打电话退单还不接电话	None	0
907	特别快！很满意的一次购物	None	1
2948	比预定时间快了20分钟～很好～	None	1
6513	一个小时四十分钟送来的。。怎么招都是太慢了。问题是电话也基本打不通，希望改进吧	None	0
3969	鱼豆腐有异味儿，有点腻。	None	1
6261	我觉得量很少，不怎么好吃！	None	0
6350	写着45分钟送达，结果足足等了90分钟，凉的透透的，没法吃扔掉了，永远不会再点。	None	0
1489	很好吃,速递快,下次继续选择	None	1
7664	俩小时。,我醉啦！！！！	None	0
4980	米饭不是今天做的，有馊味！	None	0
6429	选了要发票，但却没有	None	0
7659	绝对超过一小时，送餐垃圾，再好吃也白搭。	None	0
5928	锅贴里葱太多了	None	0
5523	送货太慢了，晚了半个小时！玉米太硬，没有味道！	None	0
1628	速度，味道不错，配菜没有以前的好	None	1
2920	送餐快，非常好	None	1
1668	好吃，干净	None	1
7225	订单被取消了两次	None	0
5951	配送太慢了，小炒肉味道不错，干锅肥肠一般	None	0
5347	物流跟不上，还乱接单，态度恶劣，没有诚信，东西看着有些发霉，闻着酸味，怕吃完闹肚子，我们以后不会在这订了，真倒霉。	None	0
2928	一如既往的干净好吃。	None	1
2937	挺好吃的送的也比较快	None	1
